,formattedAddress,location,rating,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,priceRange,websiteUri
87,"Fraccionamiento Diamante Paseos de Opichén, 97249 Mérida, Yuc., Mexico","{'latitude': 20.936468899999998, 'longitude': -89.68719519999999}",5.0,OPERATIONAL,5.0,"{'text': ""Fabio's Candles & Cakes"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
88,"C. 107 por 34 y 36, Paseos de Opichen, Las Nubes, 97246 Mérida, Yuc., Mexico","{'latitude': 20.940755799999998, 'longitude': -89.6899988}",5.0,OPERATIONAL,3.0,"{'text': 'MICHETRIPONAS SNACKS', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
89,"97249 Merida, Yucatan, Mexico","{'latitude': 20.9356965, 'longitude': -89.6845531}",4.8,OPERATIONAL,6.0,"{'text': ""Lalo's Coffee"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
90,"C. 111, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9397119, 'longitude': -89.69115339999999}",4.9,OPERATIONAL,13.0,"{'text': 'DELEITE DELICIAS SOBRE RUEDAS', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
91,"97246, Diamante Paseos de Opichen, 97246 Mérida, Yuc., Mexico","{'latitude': 20.943664, 'longitude': -89.69033350000001}",5.0,OPERATIONAL,1.0,"{'text': ""Fritanga's"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
92,"a Km, Uman-Merida 14, Residencial Pensiones V, 97295 Mérida, Yuc., Mexico","{'latitude': 20.9338449, 'longitude': -89.6631693}",3.8,OPERATIONAL,211.0,"{'text': 'Itzáes Café Lounge', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
93,"Terminal, Internacional, 97295 Mérida, Yuc., Mexico","{'latitude': 20.9348648, 'longitude': -89.6624903}",2.6,OPERATIONAL,239.0,"{'text': 'Maison Kayser', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
94,"Terminal, Internacional, 97295 Mérida, Yuc., Mexico","{'latitude': 20.9348661, 'longitude': -89.6625811}",1.8,OPERATIONAL,10.0,"{'text': 'Mera', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
95,"Merida-Uman km 14.5, Internacional, 97295 Mérida, Yuc., Mexico","{'latitude': 20.9329418, 'longitude': -89.6625931}",2.4,OPERATIONAL,5.0,"{'text': 'petit gourmet aeropuerto', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
96,"Boxito, Av. Fuerza Aérea 1924, Obrera, 97260 Mérida, Yuc., Mexico","{'latitude': 20.939449200000002, 'longitude': -89.647837}",5.0,OPERATIONAL,2.0,"{'text': 'Corazón Cafetalero', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
97,"Calle 97-E 744, Manzana 115, 97267 Mérida, Yuc., Mexico","{'latitude': 20.944941399999998, 'longitude': -89.6430525}",5.0,OPERATIONAL,1.0,"{'text': 'Kaphé', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
98,"C. 64ᴵ 582A, Melitón Salazar, 97269 Mérida, Yuc., Mexico","{'latitude': 20.938911599999997, 'longitude': -89.639912}",4.9,OPERATIONAL,9.0,"{'text': 'Cafetería PULATU', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/profile.php?id=61563644852793
99,"Calle 111 entre 64E y 64D, Castilla Cámara, 97278 Mérida, Yuc., Mexico","{'latitude': 20.9378352, 'longitude': -89.6372884}",4.4,OPERATIONAL,1702.0,"{'text': 'Del Bosque', 'languageCode': 'en'}","{'text': 'Mexican Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
100,"Calle 119 451, entre 54 y 54a, Mercedes Barrera, 97277 Mérida, Yuc., Mexico","{'latitude': 20.9331765, 'longitude': -89.6253551}",5.0,OPERATIONAL,4.0,"{'text': 'Amazing Drinks', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://instagram.com/amazing.mid?utm_source=qr&igshid=NGExMmI2YTkyZg==
101,"C. 117 505a, Mercedes Barrera, 97278 Mérida, Yuc., Mexico","{'latitude': 20.935067699999998, 'longitude': -89.6311621}",3.0,OPERATIONAL,2.0,"{'text': 'Club de nutrición yaneth herbalife', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
102,"97289, La Hacienda, 97289 Mérida, Yuc., Mexico","{'latitude': 20.932188399999998, 'longitude': -89.6116866}",5.0,OPERATIONAL,15.0,"{'text': 'Snaks “La Mulix”', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
103,"C. 101 por 46 b y 48, Santa Rosa, 97279 Mérida, Yuc., Mexico","{'latitude': 20.9437703, 'longitude': -89.61743949999999}",4.2,OPERATIONAL,303.0,"{'text': 'Aloha mid Frappería', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
104,"C. 50 787A, Mercedes Barrera, 97277 Mérida, Yuc., Mexico","{'latitude': 20.934069599999997, 'longitude': -89.62008120000002}",4.9,OPERATIONAL,17.0,"{'text': 'Ojitos Tapatíos Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
105,"Calle 119 329, Cinco Colonias, 97280 Mérida, Yuc., Mexico","{'latitude': 20.9323964, 'longitude': -89.61495}",3.8,OPERATIONAL,13.0,"{'text': 'Machacados y frappes""La Palapa ""', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
106,"C. 48ᴬ 485, Santa Rosa, 97279 Mérida, Yuc., Mexico","{'latitude': 20.942008899999998, 'longitude': -89.6180363}",5.0,OPERATIONAL,3.0,"{'text': 'Local Fiesta', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
107,"C50 407, Mercedes Barrera, 97277 Mérida, Yuc., Mexico","{'latitude': 20.932798700000003, 'longitude': -89.6201985}",4.0,OPERATIONAL,2.0,"{'text': 'Café José Martin', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
108,"por 44A y 44, C. 103 356, Santa Rosa, 97279 Mérida, Yuc., Mexico","{'latitude': 20.944523399999998, 'longitude': -89.61410629999999}",4.7,OPERATIONAL,17.0,"{'text': 'MachaK2 Matias', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
109,"Calle 81ᴬ Por, Calle 5 Pte, Unidad Morelos, 97190 Mérida, Yuc., Mexico","{'latitude': 20.943824199999998, 'longitude': -89.603438}",4.4,OPERATIONAL,457.0,"{'text': ""Dana's"", 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",https://www.facebook.com/Danafrapesyfrapuchinos?mibextid=ZbWKwL
110,"17ote y 18ote 117, C. 28 Supermanzana por, Unidad Morelos, 97190 Mérida, Yuc., Mexico","{'latitude': 20.942138099999998, 'longitude': -89.59772459999999}",4.0,OPERATIONAL,35.0,"{'text': 'Roigs frappé and snacks', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
111,"Calle 6 x 25 y 27, num 345, Salvador Alvarado Sur, 97196 Mérida, Yuc., Mexico","{'latitude': 20.934351, 'longitude': -89.6025303}",5.0,OPERATIONAL,1.0,"{'text': 'Frapperia Sayumi', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
112,"C. 40 717, San José, 97189 Mérida, Yuc., Mexico","{'latitude': 20.9441834, 'longitude': -89.6112149}",,OPERATIONAL,,"{'text': 'Ice Fruits Café Frappé & Snaks', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
113,"Calle 13 Ote 200, Unidad Morelos, 97190 Mérida, Yuc., Mexico","{'latitude': 20.9434234, 'longitude': -89.59905649999999}",,OPERATIONAL,,"{'text': 'COFFEE SWEET MID', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
114,"C. 99 300, Santa Rosa, 97196 Mérida, Yuc., Mexico","{'latitude': 20.9407139, 'longitude': -89.5925661}",4.1,OPERATIONAL,870.0,"{'text': 'Café La Habana Kukulcán', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/profile.php?id=100070719495112&mibextid=ZbWKwL
115,"Calle 99 300 Ampliación, Salvador Alvarado Sur, En Plaza Kukulcán, entre 99 y 87, Nueva Kukulcán, 97196 Mérida, Yuc., Mexico","{'latitude': 20.9421431, 'longitude': -89.5918536}",4.2,OPERATIONAL,51.0,"{'text': 'el Dulce Arte', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
116,"Kukulcán, 97196 Mérida, Yuc., Mexico","{'latitude': 20.9421309, 'longitude': -89.5918523}",5.0,OPERATIONAL,5.0,"{'text': 'Rufi’s Bagels & Frappes', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
117,"Av Fidel Velázquez, Fraccionamiento del Parque, 97169 Mérida, Yuc., Mexico","{'latitude': 20.9416604, 'longitude': -89.5922002}",4.4,OPERATIONAL,7.0,"{'text': 'Teo café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
118,"184 x, C. 69 46 y 48, Mulchechén II, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.941336399999997, 'longitude': -89.5730423}",4.9,OPERATIONAL,39.0,"{'text': 'Café Aroma', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
119,"97370, Xelpac Cuauhtémoc, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9404255, 'longitude': -89.575721}",5.0,OPERATIONAL,1.0,"{'text': 'La tacita de café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
120,"97370, Cuauhtémoc, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.933167299999997, 'longitude': -89.57102789999999}",4.9,OPERATIONAL,8.0,"{'text': 'El Antojo Loco', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
121,"Mulchechén II, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.932346499999998, 'longitude': -89.5760703}",5.0,OPERATIONAL,1.0,"{'text': 'J and A.', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
122,"Mérida - Acanceh 161, Pablo Moreno, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9377219, 'longitude': -89.5627131}",4.5,OPERATIONAL,62.0,"{'text': 'Diecinueve ""un lugar con café""', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
123,"Por 26 y, Calle 21 24, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9352384, 'longitude': -89.5606253}",4.5,OPERATIONAL,71.0,"{'text': 'Café Madrid', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
124,"C. 31 Diag. 288, Croc, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9328757, 'longitude': -89.56576}",5.0,OPERATIONAL,4.0,"{'text': 'Lavandería Jabón oso', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
125,"C. 22 121i, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9335545, 'longitude': -89.5587152}",5.0,OPERATIONAL,1.0,"{'text': 'Mi Dulce Capricho kanasin', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,https://www.facebook.com/profile.php?id=61568826898960&mibextid=ZbWKwL
126,"Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9354357, 'longitude': -89.55787839999999}",4.0,OPERATIONAL,4.0,"{'text': 'Pizzería Viridiana', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
127,"C. 75ᴮ 12, Cuauhtémoc, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9321148, 'longitude': -89.56898090000001}",4.5,OPERATIONAL,20.0,"{'text': 'Kaapehina', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
128,"Calle 19 # 151 x 26 y, 28, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9372915, 'longitude': -89.5615801}",5.0,OPERATIONAL,4.0,"{'text': 'Las chelas', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}",,
129,"C. 18 40, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9449358, 'longitude': -89.5531487}",4.9,OPERATIONAL,26.0,"{'text': 'Cafetería Estefany', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
130,"Calle 21 & Calle 14, Mérida - Acanceh 74-77, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.933626099999998, 'longitude': -89.55465099999999}",4.3,OPERATIONAL,114.0,"{'text': 'Terraza 21', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/share/197ZqVnL6b/
131,"97370, Sta Rosa, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9442642, 'longitude': -89.55531060000001}",5.0,OPERATIONAL,1.0,"{'text': 'Cafetería ""Esquina 22""', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.facebook.com/share/1A7aJ2TX5b/
132,"C. 15 98H-por 18 y 20, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.937130000000003, 'longitude': -89.556212}",4.3,OPERATIONAL,69.0,"{'text': 'Axolotl Cafetería', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
133,"C. 19-C 114A, Centro, 97370 Mérida, Yuc., Mexico","{'latitude': 20.9322433, 'longitude': -89.553466}",4.7,OPERATIONAL,19.0,"{'text': 'LA ESTACION KANASÍN', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
134,"C. 22 116-80, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9404312, 'longitude': -89.55697819999999}",5.0,OPERATIONAL,1.0,"{'text': 'Frappes el Gusanito', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
135,"C. 19 93-por 18 y 20, Centro, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.935069499999997, 'longitude': -89.5567219}",4.9,OPERATIONAL,56.0,"{'text': 'La Cotufa', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
136,"Merida - Valladolid 5848, Centro, 97375 Kanasín, Yuc., Mexico","{'latitude': 20.9372084, 'longitude': -89.53536129999999}",5.0,OPERATIONAL,1.0,"{'text': 'Barra andatti Gourmet San Andrés', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
137,"97370, arboleda, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9337654, 'longitude': -89.5428594}",,OPERATIONAL,,"{'text': 'U Najil Frappe', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
138,"Calle 77 587, Tixcacal Opichen, 97000 Mérida, Yuc., Mexico","{'latitude': 20.950861399999997, 'longitude': -89.69297859999999}",4.5,OPERATIONAL,40.0,"{'text': 'Coffe Dulce Delicia', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
139,"Tablaje Catastral, Periférico Km 45.418-18820 Poniente, Polígono Tixcacal Opichen, 97314 Mérida, Yuc., Mexico","{'latitude': 20.956649000000002, 'longitude': -89.6989175}",4.7,OPERATIONAL,6.0,"{'text': 'Petro Express', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
140,"C. 42-a 781-x 81, Ampliación Tixcacal Opichen, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9468037, 'longitude': -89.695409}",,OPERATIONAL,,"{'text': 'Cafetería Soluna', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://instagram.com/cafeteriasoluna?igshid=ZDdkNTZiNTM=
141,"C. 75ᶜ Lote 644x42y44, Tixcacal Opichen, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9511608, 'longitude': -89.6963395}",,OPERATIONAL,,"{'text': 'Frappes y crepas Angy', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
142,"Villa Magna, Sin Nombre de Col 28, 97249 Mérida, Yuc., Mexico","{'latitude': 20.953580799999997, 'longitude': -89.6843033}",4.5,OPERATIONAL,36.0,"{'text': 'Modulo 3 Paseo Verde', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
143,"C. 81, Ampliación Tixcacal Opichen, 97249 Mérida, Yuc., Mexico","{'latitude': 20.947938999999998, 'longitude': -89.68582579999999}",5.0,OPERATIONAL,7.0,"{'text': 'FRAPSMOOTHIE', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
144,"C. 81 Diag. Local 9, entre Calle 138 B, Fracc Girasoles de opichen, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9478746, 'longitude': -89.6831679}",4.7,OPERATIONAL,15.0,"{'text': 'Roan Coffe Fitness', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
145,"97246 Opichén, Yucatan, Mexico","{'latitude': 20.9504452, 'longitude': -89.679468}",5.0,OPERATIONAL,20.0,"{'text': 'Cocina ""ALEX""', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,https://www.facebook.com/Cocina-alex-100920608803089/
146,"Calle 136 #1107 x 67 y 71-B Xoclan Susula, Cafetería Sugar mama, Cinturón Verde, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9567147, 'longitude': -89.67531199999999}",4.7,OPERATIONAL,22.0,"{'text': 'Caffetteria e Cucina""Sugar Mama""', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
147,"97249 Opichén, Yuc., Mexico","{'latitude': 20.9481274, 'longitude': -89.6786824}",5.0,OPERATIONAL,1.0,"{'text': 'Kopoma', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
148,"C. 67ᶜ 852, Nueva Mulsay I, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9577758, 'longitude': -89.6527827}",5.0,OPERATIONAL,2.0,"{'text': 'Frappes Mimi', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
149,"Jardín de Polinizadores: El otoch del colibrí, C. 108, Nueva Sambulá, 97250 Mérida, Yuc., Mexico","{'latitude': 20.947623699999998, 'longitude': -89.65699459999999}",5.0,OPERATIONAL,1.0,"{'text': 'NOSTER 66', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
150,"C. 79E 746A, Nueva Sambulá, 97250 Mérida, Yuc., Mexico","{'latitude': 20.951925499999998, 'longitude': -89.6540124}",,OPERATIONAL,,"{'text': ""Tapiok's"", 'languageCode': 'es'}","{'text': 'Ice Cream Shop', 'languageCode': 'en-US'}",,https://www.canva.com/design/DAGaIxN5dm8/FF3iTcwZy6SKPwbLklOAqg/view?utm_content=DAGaIxN5dm8&utm_campaign=designshare&utm_medium=link2&utm_source=uniquelinks&utlId=h5c3f84a7ee
151,"C. 75 954, Jardines de Nueva Mulsay ÌII, Jardines de Nueva Mulsay III, 97249 Mérida, Yuc., Mexico","{'latitude': 20.954915399999997, 'longitude': -89.66018439999999}",5.0,OPERATIONAL,1.0,"{'text': 'Ruloedo', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
152,"C. 77 1005, Jardines de Nueva Mulsay III, 97249 Mérida, Yuc., Mexico","{'latitude': 20.953565599999997, 'longitude': -89.6616742}",5.0,OPERATIONAL,1.0,"{'text': 'Frappes The Coffe Lady Cafe', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
153,"Aviación 709, Nueva Sambulá, 97250 Mérida, Yuc., Mexico","{'latitude': 20.9481689, 'longitude': -89.6512338}",4.4,OPERATIONAL,809.0,"{'text': 'The Italian Coffee', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.italiancoffee.com/
154,"97000, Obrera/Centro, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9517304, 'longitude': -89.6446266}",,OPERATIONAL,,"{'text': 'Dark Rose Coffee (Cafetería de barrio)', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
155,"C. 79ᴮ 534, Itzaes, 97259 Mérida, Yuc., Mexico","{'latitude': 20.954439400000002, 'longitude': -89.6472172}",4.7,OPERATIONAL,3.0,"{'text': 'Casa de Pedrito', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
156,"C. 66 centro, entre 79 La ermita, La Ermita, 97000 Mérida, Yuc., Mexico","{'latitude': 20.956505, 'longitude': -89.6303059}",5.0,OPERATIONAL,18.0,"{'text': 'Macchiato Ermita Wine&Coffee', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/macchiato.ermita?igsh=MXdpYnRqdDdzeXNzdg==&utm_source=qr
157,"97000, SAN SEBASTIAN, 97000 Mérida, Yuc., Mexico","{'latitude': 20.955638399999998, 'longitude': -89.6330838}",4.7,OPERATIONAL,12.0,"{'text': 'La 81 Pan integral y Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
